date,pos,meta
2022-06-14 11:00:00,0,
2022-06-14 23:59:59,0,c
2022-06-15 00:00:00,0,
2022-06-15 03:30:00,0,
2022-06-15 04:00:00,0,
2022-06-15 06:00:00,0,
2022-06-15 08:00:00,0,
2022-06-15 10:30:00,0,
2022-06-15 11:00:00,0,
2022-06-15 23:59:59,0,c
2022-06-16 00:00:00,0,
2022-06-16 03:30:00,0,
2022-06-16 04:00:00,0,
2022-06-16 06:00:00,0,
2022-06-16 08:00:00,0,
2022-06-16 10:30:00,0,
2022-06-16 11:00:00,0,
2022-06-16 23:59:59,0,c
2022-06-17 00:00:00,0,
2022-06-17 03:30:00,0,
2022-06-17 04:00:00,0,
2022-06-17 06:00:00,0,
2022-06-17 08:00:00,0,
2022-06-17 10:30:00,0,
2022-06-17 11:00:00,0,
2022-06-17 23:59:59,0,e
2022-06-20 00:00:00,0,
2022-06-20 03:30:00,0,
2022-06-20 04:00:00,0,
2022-06-20 06:00:00,0,
2022-06-20 08:00:00,0,
2022-06-20 10:30:00,0,
2022-06-20 11:00:00,0,
2022-06-20 23:59:59,0,c
2022-06-21 00:00:00,0,
2022-06-21 03:30:00,0,
2022-06-21 04:00:00,0,
2022-06-21 06:00:00,0,
2022-06-21 08:00:00,0,
2022-06-21 10:30:00,0,
2022-06-21 11:00:00,0,
2022-06-21 23:59:59,0,c
2022-06-22 00:00:00,0,
2022-06-22 03:30:00,0,
2022-06-22 04:00:00,0,
2022-06-22 06:00:00,0,
2022-06-22 08:00:00,0,
2022-06-22 10:30:00,0,
2022-06-22 11:00:00,0,
2022-06-22 23:59:59,0,c
2022-06-23 00:00:00,0,
2022-06-23 03:30:00,0,
2022-06-23 04:00:00,0,
2022-06-23 06:00:00,0,
2022-06-23 08:00:00,0,
2022-06-23 10:30:00,0,
2022-06-23 11:00:00,0,
2022-06-23 23:59:59,0,c
2022-06-24 00:00:00,0,
2022-06-24 03:30:00,0,
2022-06-24 04:00:00,0,
2022-06-24 06:00:00,0,
2022-06-24 08:00:00,0,
2022-06-24 10:30:00,0,
2022-06-24 11:00:00,0,
2022-06-24 23:59:59,0,w
2022-06-27 00:00:00,0,
2022-06-27 03:30:00,0,
2022-06-27 04:00:00,0,
2022-06-27 06:00:00,0,
2022-06-27 08:00:00,0,
2022-06-27 10:30:00,0,
2022-06-27 11:00:00,0,
2022-06-27 23:59:59,0,c
2022-06-28 00:00:00,0,
2022-06-28 03:30:00,0,
2022-06-28 04:00:00,0,
2022-06-28 06:00:00,0,
2022-06-28 08:00:00,0,
2022-06-28 10:30:00,0,
2022-06-28 11:00:00,0,
2022-06-28 23:59:59,0,c
2022-06-29 00:00:00,0,
2022-06-29 03:30:00,0,
2022-06-29 04:00:00,0,
2022-06-29 06:00:00,0,
2022-06-29 08:00:00,0,
2022-06-29 10:30:00,0,
2022-06-29 11:00:00,0,
2022-06-29 23:59:59,0,c
2022-06-30 00:00:00,0,
2022-06-30 03:30:00,0,
2022-06-30 04:00:00,0,
2022-06-30 06:00:00,0,
2022-06-30 08:00:00,0,
2022-06-30 10:30:00,0,
2022-06-30 11:00:00,0,
2022-06-30 23:59:59,0,c
2022-07-01 00:00:00,0,
2022-07-01 03:30:00,0,
2022-07-01 04:00:00,0,
2022-07-01 06:00:00,0,
2022-07-01 08:00:00,0,
2022-07-01 10:30:00,0,
2022-07-01 11:00:00,0,
2022-07-01 23:59:59,0,w
