date,MID_2022_Q3,meta
2022-08-23 10:30:00,0.0,
2022-08-23 12:00:00,0.0,
2022-08-23 13:30:00,0.0,
2022-08-23 15:00:00,0.0,
2022-08-23 15:30:30,0.0,
2022-08-23 23:59:59,0.0,c
2022-08-24 00:00:00,0.0,
2022-08-24 10:00:00,0.0,
2022-08-24 10:30:00,0.0,
2022-08-24 12:00:00,0.0,
2022-08-24 13:30:00,0.0,
2022-08-24 15:00:00,0.0,
2022-08-24 15:30:30,0.0,
2022-08-24 23:59:59,0.0,c
2022-08-25 00:00:00,0.0,
2022-08-25 10:00:00,0.0,
2022-08-25 10:30:00,0.0,
2022-08-25 12:00:00,0.0,
2022-08-25 13:30:00,0.0,
2022-08-25 15:00:00,0.0,
2022-08-25 15:30:30,0.0,
2022-08-25 23:59:59,0.0,c
2022-08-26 00:00:00,0.0,
2022-08-26 10:00:00,0.0,
2022-08-26 10:30:00,0.0,
2022-08-26 12:00:00,0.0,
2022-08-26 13:30:00,0.0,
2022-08-26 15:00:00,0.0,
2022-08-26 15:30:30,0.0,
2022-08-26 23:59:59,0.0,w
2022-08-29 00:00:00,0.0,
2022-08-29 10:00:00,0.0,
2022-08-29 10:30:00,0.0,
2022-08-29 12:00:00,0.0,
2022-08-29 13:30:00,0.0,
2022-08-29 15:00:00,0.0,
2022-08-29 15:30:30,0.0,
2022-08-29 23:59:59,0.0,c
2022-08-30 00:00:00,0.0,
2022-08-30 10:00:00,0.0,
2022-08-30 10:30:00,0.0,
2022-08-30 12:00:00,0.0,
2022-08-30 13:30:00,0.0,
2022-08-30 15:00:00,0.0,
2022-08-30 15:30:30,0.0,
2022-08-30 23:59:59,0.0,c
2022-08-31 00:00:00,0.0,
2022-08-31 10:00:00,0.0,
2022-08-31 10:30:00,0.0,
2022-08-31 12:00:00,0.0,
2022-08-31 13:30:00,0.0,
2022-08-31 15:00:00,0.0,
2022-08-31 15:30:30,0.0,
2022-08-31 23:59:59,0.0,c
2022-09-01 00:00:00,0.0,
2022-09-01 10:00:00,0.0,
2022-09-01 10:30:00,0.0,
2022-09-01 12:00:00,0.0,
2022-09-01 13:30:00,0.0,
2022-09-01 15:00:00,0.0,
2022-09-01 15:30:30,0.0,
2022-09-01 23:59:59,0.0,c
2022-09-02 00:00:00,0.0,
2022-09-02 10:00:00,0.0,
2022-09-02 10:30:00,0.0,
2022-09-02 12:00:00,0.0,
2022-09-02 13:30:00,0.0,
2022-09-02 15:00:00,0.0,
2022-09-02 15:30:30,0.0,
2022-09-02 23:59:59,0.0,a
2022-09-05 00:00:00,0.0,
2022-09-05 10:00:00,0.0,
2022-09-05 10:30:00,0.0,
2022-09-05 12:00:00,0.0,
2022-09-05 13:30:00,0.0,
2022-09-05 15:00:00,0.0,
2022-09-05 15:30:30,0.0,
2022-09-05 23:59:59,0.0,c
2022-09-06 00:00:00,0.0,
2022-09-06 10:00:00,0.0,
2022-09-06 10:30:00,0.0,
2022-09-06 12:00:00,0.0,
2022-09-06 13:30:00,0.0,
2022-09-06 15:00:00,0.0,
2022-09-06 15:30:30,0.0,
2022-09-06 23:59:59,0.0,c
2022-09-07 00:00:00,0.0,
2022-09-07 10:00:00,0.0,
2022-09-07 10:30:00,0.0,
2022-09-07 12:00:00,0.0,
2022-09-07 13:30:00,0.0,
2022-09-07 15:00:00,0.0,
2022-09-07 15:30:30,0.0,
2022-09-07 23:59:59,0.0,c
2022-09-08 00:00:00,0.0,
2022-09-08 10:00:00,0.0,
2022-09-08 10:30:00,0.0,
2022-09-08 12:00:00,0.0,
2022-09-08 13:30:00,0.0,
2022-09-08 15:00:00,0.0,
2022-09-08 15:30:30,0.0,
2022-09-08 23:59:59,0.0,c
2022-09-09 00:00:00,0.0,
2022-09-09 10:00:00,0.0,
2022-09-09 10:30:00,0.0,
2022-09-09 12:00:00,0.0,
2022-09-09 13:30:00,0.0,
2022-09-09 15:00:00,0.0,
2022-09-09 15:30:30,0.0,
2022-09-09 23:59:59,0.0,w
2022-09-12 00:00:00,0.0,
2022-09-12 10:00:00,0.0,
2022-09-12 10:30:00,0.0,
2022-09-12 12:00:00,0.0,
2022-09-12 13:30:00,0.0,
2022-09-12 15:00:00,0.0,
2022-09-12 15:30:30,0.0,
2022-09-12 23:59:59,0.0,c
2022-09-13 00:00:00,0.0,
2022-09-13 10:00:00,0.0,
2022-09-13 10:30:00,0.0,
2022-09-13 12:00:00,0.0,
2022-09-13 13:30:00,0.0,
2022-09-13 15:00:00,0.0,
2022-09-13 15:30:30,0.0,
2022-09-13 23:59:59,0.0,c
2022-09-14 00:00:00,0.0,
2022-09-14 10:00:00,0.0,
2022-09-14 10:30:00,0.0,
2022-09-14 12:00:00,0.0,
2022-09-14 13:30:00,0.0,
2022-09-14 15:00:00,0.0,
2022-09-14 15:30:30,0.0,
2022-09-14 23:59:59,0.0,c
2022-09-15 00:00:00,0.0,
2022-09-15 10:00:00,0.0,
2022-09-15 10:30:00,0.0,
2022-09-15 12:00:00,0.0,
2022-09-15 13:30:00,0.0,
2022-09-15 15:00:00,0.0,
2022-09-15 15:30:30,0.0,
2022-09-15 23:59:59,0.0,c
2022-09-16 00:00:00,0.0,
2022-09-16 10:00:00,0.0,
2022-09-16 10:30:00,0.0,
2022-09-16 12:00:00,0.0,
2022-09-16 13:30:00,0.0,
2022-09-16 15:00:00,0.0,
2022-09-16 15:30:30,0.0,
2022-09-16 23:59:59,0.0,e
2022-09-19 00:00:00,0.0,
2022-09-19 10:00:00,0.0,
2022-09-19 10:30:00,0.0,
2022-09-19 12:00:00,0.0,
2022-09-19 13:30:00,0.0,
2022-09-19 15:00:00,0.0,
2022-09-19 15:30:30,0.0,
2022-09-19 23:59:59,0.0,c
2022-09-20 00:00:00,0.0,
2022-09-20 10:00:00,0.0,
2022-09-20 10:30:00,0.0,
2022-09-20 12:00:00,0.0,
2022-09-20 13:30:00,0.0,
2022-09-20 15:00:00,0.0,
2022-09-20 15:30:30,0.0,
2022-09-20 23:59:59,0.0,c
2022-09-21 00:00:00,0.0,
2022-09-21 10:00:00,0.0,
2022-09-21 10:30:00,0.0,
2022-09-21 12:00:00,0.0,
2022-09-21 13:30:00,0.0,
2022-09-21 15:00:00,0.0,
2022-09-21 15:30:30,0.0,
2022-09-21 23:59:59,0.0,c
2022-09-22 00:00:00,0.0,
2022-09-22 10:00:00,0.0,
2022-09-22 10:30:00,0.0,
2022-09-22 12:00:00,0.0,
2022-09-22 13:30:00,0.0,
2022-09-22 15:00:00,0.0,
2022-09-22 15:30:30,0.0,
2022-09-22 23:59:59,0.0,c
2022-09-23 00:00:00,0.0,
2022-09-23 10:00:00,0.0,
2022-09-23 10:30:00,0.0,
2022-09-23 12:00:00,0.0,
2022-09-23 13:30:00,0.0,
2022-09-23 15:00:00,0.0,
2022-09-23 15:30:30,0.0,
2022-09-23 23:59:59,0.0,w
2022-09-26 00:00:00,0.0,
2022-09-26 10:00:00,0.0,
2022-09-26 10:30:00,0.0,
2022-09-26 12:00:00,0.0,
2022-09-26 13:30:00,0.0,
2022-09-26 15:00:00,0.0,
2022-09-26 15:30:30,0.0,
2022-09-26 23:59:59,0.0,c
2022-09-27 00:00:00,0.0,
2022-09-27 10:00:00,0.0,
2022-09-27 10:30:00,0.0,
2022-09-27 12:00:00,0.0,
2022-09-27 13:30:00,0.0,
2022-09-27 15:00:00,0.0,
2022-09-27 15:30:30,0.0,
2022-09-27 23:59:59,0.0,c
2022-09-28 00:00:00,0.0,
2022-09-28 10:00:00,0.0,
2022-09-28 10:30:00,0.0,
2022-09-28 12:00:00,0.0,
2022-09-28 13:30:00,0.0,
2022-09-28 15:00:00,0.0,
2022-09-28 15:30:30,0.0,
2022-09-28 23:59:59,0.0,c
2022-09-29 00:00:00,0.0,
2022-09-29 10:00:00,0.0,
2022-09-29 10:30:00,0.0,
2022-09-29 12:00:00,0.0,
2022-09-29 13:30:00,0.0,
2022-09-29 15:00:00,0.0,
2022-09-29 15:30:30,0.0,
2022-09-29 23:59:59,0.0,c
2022-09-30 00:00:00,0.0,
2022-09-30 10:00:00,0.0,
2022-09-30 10:30:00,0.0,
2022-09-30 12:00:00,0.0,
2022-09-30 13:30:00,0.0,
2022-09-30 15:00:00,0.0,
2022-09-30 15:30:30,0.0,
2022-09-30 23:59:59,0.0,w
2022-10-03 00:00:00,0.0,
2022-10-03 10:00:00,0.0,
2022-10-03 10:30:00,0.0,
2022-10-03 12:00:00,0.0,
2022-10-03 13:30:00,0.0,
2022-10-03 15:00:00,0.0,
2022-10-03 15:30:30,0.0,
2022-10-03 23:59:59,0.0,c
2022-10-04 00:00:00,0.0,
2022-10-04 10:00:00,0.0,
2022-10-04 10:30:00,0.0,
2022-10-04 12:00:00,0.0,
2022-10-04 13:30:00,0.0,
2022-10-04 15:00:00,0.0,
2022-10-04 15:30:30,0.0,
2022-10-04 23:59:59,0.0,c
2022-10-05 00:00:00,0.0,
2022-10-05 10:00:00,0.0,
2022-10-05 10:30:00,0.0,
2022-10-05 12:00:00,0.0,
2022-10-05 13:30:00,0.0,
2022-10-05 15:00:00,0.0,
2022-10-05 15:30:30,0.0,
2022-10-05 23:59:59,0.0,c
2022-10-06 00:00:00,0.0,
2022-10-06 10:00:00,0.0,
2022-10-06 10:30:00,0.0,
2022-10-06 12:00:00,0.0,
2022-10-06 13:30:00,0.0,
2022-10-06 15:00:00,0.0,
2022-10-06 15:30:30,0.0,
2022-10-06 23:59:59,0.0,c
2022-10-07 00:00:00,0.0,
2022-10-07 10:00:00,0.0,
2022-10-07 10:30:00,0.0,
2022-10-07 12:00:00,0.0,
2022-10-07 13:30:00,0.0,
2022-10-07 15:00:00,0.0,
2022-10-07 15:30:30,0.0,
2022-10-07 23:59:59,0.0,w
