date,pos,meta
2022-04-22 00:00:00,0,
2022-04-22 10:00:00,0,
2022-04-22 10:30:00,0,
2022-04-22 12:00:00,0,
2022-04-22 13:30:00,0,
2022-04-22 15:00:00,0,
2022-04-22 15:30:30,0,
2022-04-22 23:59:59,0,w
2022-04-25 00:00:00,0,
2022-04-25 10:00:00,0,
2022-04-25 10:30:00,0,
2022-04-25 12:00:00,0,
2022-04-25 13:30:00,0,
2022-04-25 15:00:00,0,
2022-04-25 15:30:30,0,
2022-04-25 23:59:59,0,c
2022-04-26 00:00:00,0,
2022-04-26 10:00:00,0,
2022-04-26 10:30:00,0,
2022-04-26 12:00:00,0,
2022-04-26 13:30:00,0,
2022-04-26 15:00:00,0,
2022-04-26 15:30:30,0,
2022-04-26 23:59:59,0,c
2022-04-27 00:00:00,0,
2022-04-27 10:00:00,0,
2022-04-27 10:30:00,0,
2022-04-27 12:00:00,0,
2022-04-27 13:30:00,0,
2022-04-27 15:00:00,0,
2022-04-27 15:30:30,0,
2022-04-27 23:59:59,0,c
2022-04-28 00:00:00,0,
2022-04-28 10:00:00,0,
2022-04-28 10:30:00,0,
2022-04-28 12:00:00,0,
2022-04-28 13:30:00,0,
2022-04-28 15:00:00,0,
2022-04-28 15:30:30,0,
2022-04-28 23:59:59,0,c
2022-04-29 00:00:00,0,
2022-04-29 10:00:00,0,
2022-04-29 10:30:00,0,
2022-04-29 12:00:00,0,
2022-04-29 13:30:00,0,
2022-04-29 15:00:00,0,
2022-04-29 15:30:30,0,
2022-04-29 23:59:59,0,w
2022-05-02 00:00:00,0,
2022-05-02 10:00:00,0,
2022-05-02 10:30:00,0,
2022-05-02 12:00:00,0,
2022-05-02 13:30:00,0,
2022-05-02 15:00:00,0,
2022-05-02 15:30:30,0,
2022-05-02 23:59:59,0,c
2022-05-03 00:00:00,0,
2022-05-03 10:00:00,0,
2022-05-03 10:30:00,0,
2022-05-03 12:00:00,0,
2022-05-03 13:30:00,0,
2022-05-03 15:00:00,0,
2022-05-03 15:30:30,0,
2022-05-03 23:59:59,0,c
2022-05-04 00:00:00,0,
2022-05-04 10:00:00,0,
2022-05-04 10:30:00,0,
2022-05-04 12:00:00,0,
2022-05-04 13:30:00,0,
2022-05-04 15:00:00,0,
2022-05-04 15:30:30,0,
2022-05-04 23:59:59,20,c
2022-05-05 00:00:00,0,
2022-05-05 10:00:00,0,
2022-05-05 10:30:00,0,
2022-05-05 12:00:00,0,
2022-05-05 13:30:00,0,
2022-05-05 15:00:00,0,
2022-05-05 15:30:30,0,
2022-05-05 23:59:59,49,c
2022-05-06 00:00:00,0,
2022-05-06 10:00:00,0,
2022-05-06 10:30:00,0,
2022-05-06 12:00:00,0,
2022-05-06 13:30:00,0,
2022-05-06 15:00:00,0,
2022-05-06 15:30:30,0,
2022-05-06 23:59:59,80,w
2022-05-09 00:00:00,0,
2022-05-09 10:00:00,0,
2022-05-09 10:30:00,0,
2022-05-09 12:00:00,0,
2022-05-09 13:30:00,0,
2022-05-09 15:00:00,0,
2022-05-09 15:30:30,0,
2022-05-09 23:59:59,58,c
2022-05-10 00:00:00,0,
2022-05-10 10:00:00,0,
2022-05-10 10:30:00,0,
2022-05-10 12:00:00,0,
2022-05-10 13:30:00,0,
2022-05-10 15:00:00,0,
2022-05-10 15:30:30,0,
2022-05-10 23:59:59,63,c
2022-05-11 00:00:00,0,
2022-05-11 10:00:00,0,
2022-05-11 10:30:00,0,
2022-05-11 12:00:00,0,
2022-05-11 13:30:00,0,
2022-05-11 15:00:00,0,
2022-05-11 15:30:30,0,
2022-05-11 23:59:59,61,c
2022-05-12 00:00:00,0,
2022-05-12 10:00:00,0,
2022-05-12 10:30:00,0,
2022-05-12 12:00:00,0,
2022-05-12 13:30:00,0,
2022-05-12 15:00:00,0,
2022-05-12 15:30:30,0,
2022-05-12 23:59:59,65,c
2022-05-13 00:00:00,0,
2022-05-13 10:00:00,0,
2022-05-13 10:30:00,0,
2022-05-13 12:00:00,0,
2022-05-13 13:30:00,0,
2022-05-13 15:00:00,0,
2022-05-13 15:30:30,0,
2022-05-13 23:59:59,70,w
2022-05-16 00:00:00,0,
2022-05-16 10:00:00,0,
2022-05-16 10:30:00,0,
2022-05-16 12:00:00,0,
2022-05-16 13:30:00,0,
2022-05-16 15:00:00,0,
2022-05-16 15:30:30,0,
2022-05-16 23:59:59,89,c
2022-05-17 00:00:00,0,
2022-05-17 10:00:00,0,
2022-05-17 10:30:00,0,
2022-05-17 12:00:00,0,
2022-05-17 13:30:00,0,
2022-05-17 15:00:00,0,
2022-05-17 15:30:30,0,
2022-05-17 23:59:59,100,c
2022-05-18 00:00:00,0,
2022-05-18 10:00:00,0,
2022-05-18 10:30:00,0,
2022-05-18 12:00:00,0,
2022-05-18 13:30:00,0,
2022-05-18 15:00:00,0,
2022-05-18 15:30:30,0,
2022-05-18 23:59:59,75,c
2022-05-19 00:00:00,0,
2022-05-19 10:00:00,0,
2022-05-19 10:30:00,0,
2022-05-19 12:00:00,0,
2022-05-19 13:30:00,0,
2022-05-19 15:00:00,0,
2022-05-19 15:30:30,0,
2022-05-19 23:59:59,65,c
2022-05-20 00:00:00,0,
2022-05-20 10:00:00,0,
2022-05-20 10:30:00,0,
2022-05-20 12:00:00,0,
2022-05-20 13:30:00,0,
2022-05-20 15:00:00,0,
2022-05-20 15:30:30,0,
2022-05-20 23:59:59,90,w
2022-05-23 00:00:00,0,
2022-05-23 10:00:00,0,
2022-05-23 10:30:00,0,
2022-05-23 12:00:00,0,
2022-05-23 13:30:00,0,
2022-05-23 15:00:00,0,
2022-05-23 15:30:30,0,
2022-05-23 23:59:59,100,c
2022-05-24 00:00:00,0,
2022-05-24 10:00:00,0,
2022-05-24 10:30:00,0,
2022-05-24 12:00:00,0,
2022-05-24 13:30:00,0,
2022-05-24 15:00:00,0,
2022-05-24 15:30:30,0,
2022-05-24 23:59:59,90,c
2022-05-25 00:00:00,0,
2022-05-25 10:00:00,0,
2022-05-25 10:30:00,0,
2022-05-25 12:00:00,0,
2022-05-25 13:30:00,0,
2022-05-25 15:00:00,0,
2022-05-25 15:30:30,0,
2022-05-25 23:59:59,110,c
2022-05-26 00:00:00,0,
2022-05-26 10:00:00,0,
2022-05-26 10:30:00,0,
2022-05-26 12:00:00,0,
2022-05-26 13:30:00,0,
2022-05-26 15:00:00,0,
2022-05-26 15:30:30,0,
2022-05-26 23:59:59,130,c
2022-05-27 00:00:00,0,
2022-05-27 10:00:00,0,
2022-05-27 10:30:00,0,
2022-05-27 12:00:00,0,
2022-05-27 13:30:00,0,
2022-05-27 15:00:00,0,
2022-05-27 15:30:30,0,
2022-05-27 23:59:59,160,w
2022-05-30 00:00:00,0,
2022-05-30 10:00:00,0,
2022-05-30 10:30:00,0,
2022-05-30 12:00:00,0,
2022-05-30 13:30:00,0,
2022-05-30 15:00:00,0,
2022-05-30 15:30:30,0,
2022-05-30 23:59:59,160,c
2022-05-31 00:00:00,0,
2022-05-31 10:00:00,0,
2022-05-31 10:30:00,0,
2022-05-31 12:00:00,0,
2022-05-31 13:30:00,0,
2022-05-31 15:00:00,0,
2022-05-31 15:30:30,0,
2022-05-31 23:59:59,179,c
2022-06-01 00:00:00,0,
2022-06-01 10:00:00,0,
2022-06-01 10:30:00,0,
2022-06-01 12:00:00,0,
2022-06-01 13:30:00,0,
2022-06-01 15:00:00,0,
2022-06-01 15:30:30,0,
2022-06-01 23:59:59,190,c
2022-06-02 00:00:00,0,
2022-06-02 10:00:00,0,
2022-06-02 10:30:00,0,
2022-06-02 12:00:00,0,
2022-06-02 13:30:00,0,
2022-06-02 15:00:00,0,
2022-06-02 15:30:30,0,
2022-06-02 23:59:59,200,c
2022-06-03 00:00:00,0,
2022-06-03 10:00:00,0,
2022-06-03 10:30:00,0,
2022-06-03 12:00:00,0,
2022-06-03 13:30:00,0,
2022-06-03 15:00:00,0,
2022-06-03 15:30:30,0,
2022-06-03 23:59:59,210,a
2022-06-06 00:00:00,0,
2022-06-06 10:00:00,0,
2022-06-06 10:30:00,0,
2022-06-06 12:00:00,0,
2022-06-06 13:30:00,0,
2022-06-06 15:00:00,0,
2022-06-06 15:30:30,0,
2022-06-06 23:59:59,150,c
2022-06-07 00:00:00,0,
2022-06-07 10:00:00,0,
2022-06-07 10:30:00,0,
2022-06-07 12:00:00,0,
2022-06-07 13:30:00,0,
2022-06-07 15:00:00,0,
2022-06-07 15:30:30,0,
2022-06-07 23:59:59,134,c
2022-06-08 00:00:00,0,
2022-06-08 10:00:00,0,
2022-06-08 10:30:00,0,
2022-06-08 12:00:00,0,
2022-06-08 13:30:00,0,
2022-06-08 15:00:00,0,
2022-06-08 15:30:30,0,
2022-06-08 23:59:59,125,c
2022-06-09 00:00:00,0,
2022-06-09 10:00:00,0,
2022-06-09 10:30:00,0,
2022-06-09 12:00:00,0,
2022-06-09 13:30:00,0,
2022-06-09 15:00:00,0,
2022-06-09 15:30:30,0,
2022-06-09 23:59:59,90,c
2022-06-10 00:00:00,0,
2022-06-10 10:00:00,0,
2022-06-10 10:30:00,0,
2022-06-10 12:00:00,0,
2022-06-10 13:30:00,0,
2022-06-10 15:00:00,0,
2022-06-10 15:30:30,0,
2022-06-10 23:59:59,80,w
2022-06-13 00:00:00,0,
2022-06-13 10:00:00,0,
2022-06-13 10:30:00,0,
2022-06-13 12:00:00,0,
2022-06-13 13:30:00,0,
2022-06-13 15:00:00,0,
2022-06-13 15:30:30,0,
2022-06-13 23:59:59,68,c
2022-06-14 00:00:00,0,
2022-06-14 10:00:00,0,
2022-06-14 10:30:00,0,
2022-06-14 12:00:00,0,
2022-06-14 13:30:00,0,
2022-06-14 15:00:00,0,
2022-06-14 15:30:30,0,
2022-06-14 23:59:59,70,c
2022-06-15 00:00:00,0,
2022-06-15 10:00:00,0,
2022-06-15 10:30:00,0,
2022-06-15 12:00:00,0,
2022-06-15 13:30:00,0,
2022-06-15 15:00:00,0,
2022-06-15 15:30:30,0,
2022-06-15 23:59:59,70,c
2022-06-16 00:00:00,0,
2022-06-16 10:00:00,0,
2022-06-16 10:30:00,0,
2022-06-16 12:00:00,0,
2022-06-16 13:30:00,0,
2022-06-16 15:00:00,0,
2022-06-16 15:30:30,0,
2022-06-16 23:59:59,90,c
2022-06-17 00:00:00,0,
2022-06-17 10:00:00,0,
2022-06-17 10:30:00,0,
2022-06-17 12:00:00,0,
2022-06-17 13:30:00,0,
2022-06-17 15:00:00,0,
2022-06-17 15:30:30,0,
2022-06-17 23:59:59,79,w
2022-06-20 00:00:00,0,
2022-06-20 10:00:00,0,
2022-06-20 10:30:00,0,
2022-06-20 12:00:00,0,
2022-06-20 13:30:00,0,
2022-06-20 15:00:00,0,
2022-06-20 15:30:30,0,
2022-06-20 23:59:59,79,c
2022-06-21 00:00:00,0,
2022-06-21 10:00:00,0,
2022-06-21 10:30:00,0,
2022-06-21 12:00:00,0,
2022-06-21 13:30:00,0,
2022-06-21 15:00:00,0,
2022-06-21 15:30:30,0,
2022-06-21 23:59:59,70,c
2022-06-22 00:00:00,0,
2022-06-22 10:00:00,0,
2022-06-22 10:30:00,0,
2022-06-22 12:00:00,0,
2022-06-22 13:30:00,0,
2022-06-22 15:00:00,0,
2022-06-22 15:30:30,0,
2022-06-22 23:59:59,41,c
2022-06-23 00:00:00,0,
2022-06-23 10:00:00,0,
2022-06-23 10:30:00,0,
2022-06-23 12:00:00,0,
2022-06-23 13:30:00,0,
2022-06-23 15:00:00,0,
2022-06-23 15:30:30,0,
2022-06-23 23:59:59,0,c
2022-06-24 00:00:00,0,
2022-06-24 10:00:00,0,
2022-06-24 10:30:00,0,
